"id","numero_expediente","titulo","tipo_expediente","fecha_inicio","vencimiento_cuatrienal","fecha_publicacion","numero_gaceta","numero_ley","creado_en"
"262","25230","SOLICITUD A LA ASAMBLEA LEGISLATIVA DEL TRIBUNAL SUPREMO DE ELECCIONES PARA QUE SE LEVANTE LA INMUNIDAD AL SEÑOR RODRIGO ALBERTO CHAVES ROBLES, PRESIDENTE DE LA REPÚBLICA, POR PRESUNTA BELIGERANCIA POLÍTICA.","PROCEDIMIENTO QUERELLAS DE LOS MIEMBROS DE LOS SUPREMOS PODERES","2025-10-07","2029-10-07","","","","2026-04-10T05:44:23.820827"
"263","25229","REFORMA A LOS ARTÍCULOS 55, 60 Y 68 DEL CÓDIGO ELECTORAL PARA LA INSCRIPCIÓN Y CANCELACIÓN DE INSCRIPCIONES DE PARTIDOS POLÍTICOS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-10-06","2029-10-06","2025-10-24","200","","2026-04-10T05:44:23.820827"
"264","25228","APROBACIÓN DE LOS CONTRATOS DE PRÉSTAMO SUSCRITOS ENTRE LA REPÚBLICA DE COSTA RICA Y EL BANCO INTERNACIONAL DE RECONSTRUCCIÓN Y FOMENTO Y EL FONDO INTERNACIONAL DE DESARROLLO AGRÍCOLA PARA FINANCIAR EL PROGRAMA PARA UNA AGRICULTURA SOSTENIBLE Y COMPETITIVA EN COSTA RICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-10-06","2029-10-06","2025-10-24","200","","2026-04-10T05:44:23.820827"
"265","25227","REFORMA DEL ARTÍCULO 10 DEL CÓDIGO MUNICIPAL N° 7794 PARA LA ELECCIÓN DE LA PERSONA DIRECTORA EJECUTIVA DE LAS FEDERACIONES MUNICIPALES.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-10-02","2029-10-02","2025-10-22","198","","2026-04-10T05:44:23.820827"
"266","25226","DECLARATORIA DE BENEMERITAZGO DE LA PATRIA DE FRANCISCA PANCHA CARRASCO JIMÉNEZ, PRIMERA MUJER EN FORMAR PARTE DEL EJÉRCITO NACIONAL DE COSTA RICA DURANTE LA CAMPAÑA NACIONAL DE 1856-1857","PROCEDIMIENTO PROYECTOS DE COMISION DE HONORES","2025-10-02","2029-10-02","2025-10-16","194","","2026-04-10T05:44:23.820827"
"267","25225","ADICIÓN DE UN INCISO A) AL ARTÍCULO 11 DE LA LEY N° 1758 LEY DE RADIO (SERVICIOS INALÁMBRICOS) DE 19 DE JUNIO DE 1954, ADICIÓN DE UN SUBINCISO 14) AL INCISO B) DEL ARTÍCULO 67 Y DE UN PÁRRAFO FINAL AL ARTÍCULO 68 DE LA LEY N°8642 LEY GENERAL DE TELECOMUNICACIONES DE 4 DE JUNIO DE 2018.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-10-02","2029-10-02","2025-10-16","194","","2026-04-10T05:44:23.820827"
"268","25224","LEY PARA PERMITIR LAS JORNADAS LABORALES EXCEPCIONALES, EN CASOS MUY CALIFICADOS PARA LA EMPLEABILIDAD, GARANTIZANDO LA TUTELA DE LOS DERECHOS CONSTITUCIONALES","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-10-02","2029-10-02","2025-10-10","190","","2026-04-10T05:44:23.820827"
"58","25434","DECLARATORIA DE BENEMERITAZGO DE LA PATRIA PARA VITHA LYNA FONSECA SABORÍO","PROCEDIMIENTO PROYECTOS DE COMISION DE HONORES","2026-03-09","2030-03-09","2026-04-06","61","","2026-04-10T05:14:48.326599"
"59","25433","ADICIÓN DE UN ARTÍCULO 33 TER DE LA LEY 7575, LEY FORESTAL Y SUS REFORMAS.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-03-09","2030-03-09","2026-04-06","61","","2026-04-10T05:14:48.326599"
"269","25223","AUTORIZACIÓN A LA REFINADORA COSTARRICENSE DE PETRÓLEO SOCIEDAD ANÓNIMA (RECOPE) PARA QUE DONE A FAVOR DEL MINISTERIO DE AMBIENTE Y ENERGÍA, DOS PROPIEDADES UBICADAS EN EL PARTIDO DE LIMÓN PARA CONSTRUIR LAS INSTALACIONES DE LA DIRECCIÓN REGIONAL DEL ÁREA DE CONSERVACIÓN LA AMISTAD CARIBE Y MEJORA DE LAS OFICINAS DE LA SUBREGIÓN LIMÓN-TALAMANCA.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-10-01","2029-10-01","2025-10-10","190","","2026-04-10T05:44:23.820827"
"270","25222","REFORMA AL ARTÍCULO 54 Y DEROGATORIA DE LOS ARTÍCULOS 55 Y 56 DE LA LEY N°30 CÓDIGO CIVIL DEL 19 DE ABRIL DE 1885 Y SUS REFORMAS. LEY PARA FACILITAR EL CAMBIO DE NOMBRE","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-10-01","2029-10-01","2025-10-10","190","","2026-04-10T05:44:23.820827"
"271","25221","LEY PARA REFORMAR LOS ARTÍCULOS 174, 177 Y 178 Y ADICIONAR LOS ARTÍCULOS 174 BIS Y 177 BIS DEL CÓDIGO MUNICIPAL, N. º7794, DE 30 DE ABRIL DE 1998, PARA CREAR EL NOMBRAMIENTO DE MIEMBROS SUPLENTES DE LOS COMITÉS CANTONALES DE DEPORTES Y LIMITAR LA REELECCIÓN INDEFINIDA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-10-01","2029-10-01","2025-10-24","200","","2026-04-10T05:44:23.820827"
"272","25220","EXCLUSIÓN DEL FIDEICOMISO 1052- FONDO DE BIODIVERSIDAD SOSTENIBLE / BANCO NACIONAL DE COSTA RICA DE LA APLICACIÓN DE LA LEY N.°10495","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-25","2029-09-25","2025-10-14","192","","2026-04-10T05:44:23.820827"
"273","25219","LEY QUE DECLARA DE INTERÉS NACIONAL EL ESTUDIO Y EXPLOTACIÓN DE LA ENERGÍA CINÉTICA, CON FINES DE PRODUCIR ELECTRICIDAD, EN EL GOLFO DE NICOYA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-25","2029-09-25","2025-10-08","188","","2026-04-10T05:44:23.820827"
"274","25218","TERCER PRESUPUESTO EXTRAORDINARIO DE LA REPÚBLICA PARA EL EJERCICIO ECONÓMICO 2025 Y TERCERA MODIFICACIÓN LEGISLATIVA DE LA LEY N°10.620, LEY DE PRESUPUESTO ORDINARIO Y EXTRAORDINARIO DE LA REPÚBLICA PARA EL EJERCICIO ECONÓMICO 2025, DEL 6 DE DICIEMBRE DE 2024.","PROCEDIMIENTO PRESUPUESTOS (ORDINARIOS, EXTRAORDINARIOS Y MODIFICACIONES)","2025-09-25","2029-09-25","2025-10-03","185","SI","2026-04-10T05:44:23.820827"
"275","25217","LEY PARA LA MODERNIZACIÓN DEL ESQUEMA TARIFARIO DEL SUMINISTRO DE ENERGÍA ELÉCTRICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-24","2029-09-24","2025-10-08","188","","2026-04-10T05:44:23.820827"
"276","25216","IMPULSO A LAS ENERGÍAS RENOVABLES PARA EL DESARROLLO DEL MERCADO ELÉCTRICO NACIONAL","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-24","2029-09-24","2025-10-08","188","","2026-04-10T05:44:23.820827"
"277","25215","REFORMA AL ARTÍCULO 28 DE LA LEY SISTEMA BANCA PARA EL DESARROLLO, LEY N.°8634 DE 23 DE ABRIL DE 2008 Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-24","2029-09-24","2025-10-08","188","","2026-04-10T05:44:23.820827"
"278","25214","REFORMA A LA LEY ORGÁNICA DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA PARA ESTABLECER PLAZOS DE RESOLUCIÓN","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-24","2029-09-24","2025-10-08","188","","2026-04-10T05:44:23.820827"
"279","25213","LEY PARA PROMOVER LA MEJORA REGULATORIA EN LOS GOBIERNOS LOCALES, REFORMA A LA LEY N.º 7794 CÓDIGO MUNICIPAL, DE 30 DE ABRIL DE 1998 Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-24","2029-09-24","2025-10-08","188","","2026-04-10T05:44:23.820827"
"280","25212","LEY PARA EL CONTROL PARLAMENTARIO DE LA DIRECCIÓN DE INTELIGENCIA Y SEGURIDAD NACIONAL, REFORMA A LA LEY GENERAL DE POLICÍA, N.º 7410, DE 26 DE MAYO DE 1994","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-24","2029-09-24","2025-10-08","188","","2026-04-10T05:44:23.820827"
"281","25211","DECLARATORIA DE BENEMÉRITO DE LAS CIENCIAS, LAS ARTES Y LAS LETRAS PATRIAS AL PROFESOR Y LIDER COMUNAL WILLIAM RAMOS GÓMEZ","PROCEDIMIENTO PROYECTOS DE COMISION DE HONORES","2025-09-23","2029-09-23","2025-10-02","184","","2026-04-10T05:44:23.820827"
"282","25210","LEY DE DECLARATORIA DEL CENTRO CULTURAL COSTARRICENSE NORTEAMERICANO COMO INSTITUCIÓN BENEMÉRITA DE LA PATRIA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-23","2029-09-23","2025-10-14","192","","2026-04-10T05:44:23.820827"
"283","25209","ADICIÓN DE UN ARTÍCULO 55 BIS A LA LEY DE PROTECCIÓN AL TRABAJADOR, LEY N°7983, DE 16 DE FEBRERO DE 2000","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-23","2029-09-23","2025-10-02","184","","2026-04-10T05:44:23.820827"
"284","25208","REFORMA DEL ARTÍCULO 174 DE LA LEY REGULADORA DEL MERCADO DE VALORES LEY N.º 7732 DE 17 DE DICIEMBRE DE 1997 Y SUS REFORMAS, REFORMA DE LOS ARTÍCULOS 16 BIS, 25, 69 BIS Y 72 Y ADICIÓN DE LOS ARTÍCULOS 16 TER Y 69 TER DE LA LEY SOBRE ESTUPEFACIENTES, SUSTANCIAS PSICOTRÓPICAS, DROGAS DE USO NO AUTORIZADO, ACTIVIDADES CONEXAS, LEGITIMACIÓN DE CAPITALES Y FINANCIAMIENTO AL TERRORISMO LEY N°7786, DEL 30 DE ABRIL DE 1998 Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-19","2029-09-19","2025-09-30","182","","2026-04-10T05:44:23.820827"
"285","25207","APROBACIÓN DEL PROTOCOLO QUE MODIFICA EL CONVENIO SOBRE LAS INFRACCIONES Y CIERTOS OTROS ACTOS COMETIDOS A BORDO DE LAS AERONAVES, LEY N° 5067 DEL 11 DE SEPTIEMBRE DE 1972","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-19","2029-09-19","2025-10-08","188","","2026-04-10T05:44:23.820827"
"286","25206","LEY PARA FORTALECER LA PREVENCIÓN Y SANCIÓN DE ACTIVIDADES ILEGÍTIMAS RELACIONADAS CON EL ROBO DE COMBUSTIBLES Y DELITOS CONEXOS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-19","2029-09-19","2025-10-14","192","","2026-04-10T05:44:23.820827"
"287","25205","ADICIÓN DE UN NUEVO TRANSITORIO A LA LEY N°10.159 DEL 8 DE MARZO DE 2023. LEY PARA REDUCIR EL SALARIO DEL PRESIDENTE DE LA REPÚBLICA, LOS MINISTROS Y LOS VICEMINISTROS DE LA ADMINISTRACIÓN 2026-2030","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-18","2029-09-18","2025-10-08","188","","2026-04-10T05:44:23.820827"
"288","25204","LEY PARA EL FORTALECIMIENTO DEL SISTEMA ANTILAVADO EN LA ACTIVIDAD GANADERA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-18","2029-09-18","2025-09-30","182","","2026-04-10T05:44:23.820827"
"289","25203","DECLARATORIA DE CIUDADANÍA HONORÍFICA PARA NORMAN HENRY WALCOTT","PROCEDIMIENTO PROYECTOS DE COMISION DE HONORES","2025-09-18","2029-09-18","2025-11-06","209","","2026-04-10T05:44:23.820827"
"290","25202","REFORMA DE VARIOS ARTÍCULOS DE LA LEY N.º 10.092 LEY DE REDUCCIÓN DE LA DEUDA PÚBLICA POR MEDIO DE LA VENTA DE ACTIVOS OCIOSOS O SUBUTILIZADOS DEL SECTOR PÚBLICO DEL 28 DE ENERO DE 2022: PARA GARANTIZAR SU EFECTIVA APLICACIÓN EN EL SECTOR PÚBLICO. ANTES DENIMINADO: REFORMA DE VARIOS ARTÍCULOS A LA LEY N.º 10.092 LEY DE REDUCCIÓN DE LA DEUDA PÚBLICA POR MEDIO DE LA VENTA DE ACTIVOS OCIOSOS O SUBUTILIZADOS DEL SECTOR PÚBLICO DEL 28 DE ENERO DE 2022: PARA GARANTIZAR SU EFECTIVA APLICACIÓN EN EL SECTOR PÚBLICO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2025-09-17","2029-09-17","2025-09-30","182","","2026-04-10T05:44:23.820827"
"60","25432","REFORMA A LOS ARTÍCULOS 84, 85 Y 86 DEL REGLAMENTO DE LA ASAMBLEA LEGISLATIVA","PROCEDIMIENTO REFORMAS AL REGLAMENTO DE LA ASAMBLEA LEGISLATIVA","2026-03-05","2030-03-05","2026-04-06","61","","2026-04-10T05:14:48.326599"
"61","25431","LEY PARA GARANTIZAR LA EJECUCIÓN EFECTIVA DEL FONDO DE DESARROLLO DE LA PROVINCIA DE LIMÓN (FODELI)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-03-05","2030-03-05","2026-04-06","61","","2026-04-10T05:14:48.326599"
"62","25430","LEY PARA LA IMPLEMENTACIÓN DE PARADAS INTELIGENTES CON ENERGÍA LIMPIA Y DATOS ABIERTOS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-03-05","2030-03-05","2026-04-06","61","","2026-04-10T05:14:48.326599"
"63","25429","LEY PARA LA INCLUSIÓN DE MÉTODOS ANTICONCEPTIVOS EN LA CANASTA BÁSICA TRIBUTARIA POR EL BIENESTAR INTEGRAL DE LAS FAMILIAS (CBTBIF)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-03-05","2030-03-05","2026-04-06","61","","2026-04-10T05:14:48.326599"
"64","25428","REFORMA A VARIOS INCISOS DEL ARTÍCULO 13, DEL CÓDIGO MUNICIPAL, LEY N°7794 DE 30 DE ABRIL DE 1998","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-03-04","2030-03-04","2026-03-18","53","","2026-04-10T05:14:48.326599"
"65","25427","REFORMA AL ARTICULO 38 DE LA LEY ORGANICA DEL SISTEMA BANCARIO NACIONAL N° 1644 DEL 26 DE ENERO DE 1953. PARA REGULAR EL NOMBRAMIENTO DE LA ALTA GERENCIA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-03-04","2030-03-04","2026-04-06","61","","2026-04-10T05:14:48.326599"
"66","25426","LEY PARA LA RECUPERACIÓN AMBIENTAL, RESTAURACIÓN TERRITORIAL Y DESARROLLO SOSTENIBLE DE CRUCITAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-03-04","2030-03-04","","","","2026-04-10T05:14:48.326599"
"1","25491","REFORMA DE LEY PARA EL FORTALECIMIENTO DEL RÉGIMEN SANCIONATORIO DEL CÓDIGO DE MINERÍA (LEY Nº 6797 DE 1982 Y SUS REFORMAS)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-04-09","2030-04-09","","","","2026-04-10T05:14:48.326599"
"2","25490","REFORMA DE LOS ARTÍCULOS 1, 9, 33 Y 95 INCISO 8, TODOS DE LA CONSTITUCIÓN POLÍTICA, PARA ELEVAR A RANGO CONSTITUCIONAL EL PRINCIPIO DE PARIDAD DE GÉNERO","PROCEDIMIENTO REFS PARS CONSTITUCION POLITICA, PROVINCIAS Y MAGISTRADOS","2026-04-09","2030-04-09","","","","2026-04-10T05:14:48.326599"
"3","25489","LEY PARA GARANTIZAR LA OPERATIVIDAD INMEDIATA DE LOS FONDOS DE EMERGENCIA SANITARIA AGROPECUARIA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-04-09","2030-04-09","","","","2026-04-10T05:14:48.326599"
"4","25488","REFORMA DE LEY PARA FORTALECER LA GOBERNANZA Y PROFESIONALIZACION DE LA JUNTA DIRECTIVA DE LA CAJA COSTARRICENSE DE SEGURO SOCIAL (CCSS)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-04-09","2030-04-09","","","","2026-04-10T05:14:48.326599"
"67","25425","LEY PARA ERRADICAR EL TRÁFICO ILÍCITO DE COMBUSTIBLE PARA EL APROVISIONAMIENTO DE EMBARCACIONES DEDICADAS AL CRIMEN ORGANIZADO (REFORMA A LAS LEYES 9096, 7557 Y 8754)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-03-04","2030-03-04","2026-03-18","53","","2026-04-10T05:14:48.326599"
"68","25424","LEY PARA LA PROTECCIÓN DEL DESARROLLO ECONÓMICO Y SOCIAL DE LA ZONA SUR DE LA PROVINCIA DE PUNTARENAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-03-03","2030-03-03","2026-03-12","49","","2026-04-10T05:14:48.326599"
"69","25423","FORTALECIMIENTO DEL FINANCIAMIENTO DE ASOCIACIONES DE CUIDADOS PALIATIVOS DE MENOR TAMAÑO. MODIFICACIÓN DEL ARTÍCULO 14 DE LA LEY N°8718, DEL 18 DE FEBRERO DEL 2009. AUTORIZACIÓN PARA EL CAMBIO DE NOMBRE DE LA JUNTA DE PROTECCIÓN SOCIAL Y ESTABLECIMIENTO DE LA DISTRIBUCIÓN DE RENTAS DE LAS LOTERÍAS NACIONALES.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-03-03","2030-03-03","2026-03-12","49","","2026-04-10T05:14:48.326599"
"70","25422","APROBACIÓN DEL CONTRATO DE PRÉSTAMO Nº 9834-CR PRIMER PRÉSTAMO DE POLÍTICA DE DESARROLLO PARA LA GESTIÓN FISCAL Y EL CRECIMIENTO VERDE DE COSTA RICA SUSCRITO ENTRE LA REPÚBLICA DE COSTA RICA Y EL BANCO INTERNACIONAL DE RECONSTRUCCIÓN Y FOMENTO (BIRF)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-03-03","2030-03-03","2026-04-06","61","","2026-04-10T05:14:48.326599"
"71","25421","REFORMA CONSTITUCIONAL PARA FORTALECER EL PRINCIPIO DEMOCRÁTICO EN LA ELECCIÓN DEL PRESIDENTE Y VICEPRESIDENTE DE LA REPÚBLICA, MODIFICACIÓN DEL ARTÍCULO 132 DE LA CONSTITUCIÓN POLÍTICA.","PROCEDIMIENTO REFS PARS CONSTITUCION POLITICA, PROVINCIAS Y MAGISTRADOS","2026-02-26","2030-02-26","2026-03-12","49","","2026-04-10T05:14:48.326599"
"72","25420","LEY DE PROTECCIÓN MARÍTIMA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-02-26","2030-02-26","2026-03-12","49","","2026-04-10T05:14:48.326599"
"73","25419","LEY DE EQUIDAD TERRITORIAL Y COMPENSACIÓN MUNICIPAL POR EMPLAZAMIENTO DE INFRAESTRUCTURA PENITENCIARIA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-02-26","2030-02-26","2026-03-12","49","","2026-04-10T05:14:48.326599"
"74","25418","REFORMA A LOS ARTÍCULOS 121 INCISO 15, 176 Y 177 DE LA CONSTITUCIÓN POLÍTICA","PROCEDIMIENTO REFS PARS CONSTITUCION POLITICA, PROVINCIAS Y MAGISTRADOS","2026-02-25","2030-02-25","2026-03-12","49","","2026-04-10T05:14:48.326599"
"75","25417","LEY PARA EL FORTALECIMIENTO Y LA SOSTENIBILIDAD FINANCIERA DE LA CRUZ ROJA COSTARRICENSE MEDIANTE LA REFORMA A LA DISTRIBUCIÓN DE LAS PRIMAS DE SEGUROS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-02-25","2030-02-25","2026-03-12","49","","2026-04-10T05:14:48.326599"
"76","25416","LEY PARA LA REGULARIZACIÓN, INDEMNIZACIÓN Y BLINDAJE JURÍDICO DE LAS TIERRAS INCORPORADAS AL PATRIMONIO NATURAL DEL ESTADO Y ÁREAS SILVESTRES PROTEGIDAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-02-24","2030-02-24","2026-03-04","43","","2026-04-10T05:14:48.326599"
"77","25415","REFORMA DEL REGLAMENTO INTERNO DE LA ASAMBLEA LEGISLATIVA PARA PROMOVER EL AVANCE DE LOS PROYECTOS DE LEY","PROCEDIMIENTO REFORMAS AL REGLAMENTO DE LA ASAMBLEA LEGISLATIVA","2026-02-24","2030-02-24","2026-03-04","43","","2026-04-10T05:14:48.326599"
"78","25414","PERMISO PARA EL ATRAQUE, PERMANENCIA EN EL PUERTO DE LIMÓN Y DESEMBARQUE DE LA TRIPULACION DEL ""JUAN SEBASTIÁN DE ELCANO"" BUQUE NO ARTILLADO DE LA ESCUELA DE LA ARMADA ESPAÑOLA, EL CUAL ESTARÁ EN PUERTO DURANTE EL PERIODO QUE COMPRENDE DEL 16 AL 23 DE ABRIL DE 2026.","PROCEDIMIENTO SOLICITUDES DE ATRAQUE Y DESEMBARQUE","2026-02-24","2030-02-24","","","","2026-04-10T05:14:48.326599"
"79","25413","INVESTIGACIÓN SOBRE LA AMPLIACIÓN DEL TRAMO BARRANCA-LIMONAL Y LAS IRREGULARIDADES SUCEDIDAS CON LA EMPRESA TRADECO","PROCEDIMIENTO COMISIONES ESPECIALES INVESTIGADORAS","2026-02-12","2030-02-12","","","","2026-04-10T05:14:48.326599"
"80","25412","LEY PARA EXCLUIR LA INVERSIÓN EN EDUCACIÓN PÚBLICA DE LA APLICACIÓN DE LA REGLA FISCAL","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-02-19","2030-02-19","2026-03-04","43","","2026-04-10T05:14:48.326599"
"81","25411","LEY PARA GARANTIZAR LA RESOLUCIÓN OPORTUNA DE VETOS MUNICIPALES: REFORMA AL ARTÍCULO 167 DEL CÓDIGO MUNICIPAL LEY N.º 7794 DEL 30 DE ABRIL DE 1998","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-02-18","2030-02-18","2026-03-04","43","","2026-04-10T05:14:48.326599"
"82","25410","DEROGATORIA AL ARTICULO 195 DEL CÓDIGO MUNICIPAL, LEY N.º 7794 DEL 30 DE ABRIL DE 1998 Y SUS REFORMAS.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-02-18","2030-02-18","2026-03-04","43","","2026-04-10T05:14:48.326599"
"83","25409","AUTORIZACIÓN AL ESTADO PARA QUE DESAFECTE Y DONE A LA ASOCIACIÓN DE DESARROLLO INTEGRAL DE SAN ISIDRO DE AGUAS CLARAS UPALA, UN BIEN INMUEBLE DE SU PROPIEDAD. ANTES DENOMINADO: LEY PARA AUTORIZAR AL ESTADO PARA QUE DESAFECTE Y DONE A LA ASOCIACIÓN DE DESARROLLO INTEGRAL DE SAN ISIDRO DE AGUAS CLARAS UPALA, UN BIEN INMUEBLE DE SU PROPIEDAD","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-02-17","2030-02-17","2026-03-04","43","","2026-04-10T05:14:48.326599"
"84","25408","LEY PARA LA PROMOCIÓN DE TECNOLOGÍAS DIGITALES EMERGENTES PARA EL DESARROLLO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-02-16","2030-02-16","2026-03-04","43","","2026-04-10T05:14:48.326599"
"85","25407","DECLARACIÓN DE CIUDADANA DISTINGUIDA A MARILYN ECHEVERRÍA ZÜRCHER","PROCEDIMIENTO PROYECTOS DE COMISION DE HONORES","2026-02-16","2030-02-16","2026-03-04","43","","2026-04-10T05:14:48.326599"
"86","25406","REFORMA AL ARTÍCULO 1 DE LA LEY N.°9510, AUTORIZACIÓN A LA MUNICIPALIDAD DEL CANTÓN DE OSA PARA QUE SEGREGUE INMUEBLE DE SU PROPIEDAD Y LOS DONE A LAS PERSONAS DE ESCASOS RECURSOS Y PARCELEROS AGRÍCOLAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-02-16","2030-02-16","2026-03-04","43","","2026-04-10T05:14:48.326599"
"87","25405","LEY ARIEL: AUTONOMÍA, RECONOCIMIENTO E INCLUSIÓN DE PERSONAS CON DISCAPACIDAD INTELECTUAL EN EL ENTORNO LABORAL","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2026-02-13","2030-02-13","2026-03-04","43","","2026-04-10T05:14:48.326599"
"1388","24540","ADICIÓN DE UN INCISO I) Y UN INCISO J) AL ARTÍCULO 2 DE LA LEY GENERAL DE CONTRATACIÓN PÚBLICA, LEY N.º 9986, DE 27 DE MAYO DE 2021, Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-09-04","2028-09-04","2024-09-25","178","","2026-04-14T05:17:28.435099"
"1389","24539","AUTORIZACIÓN AL INSTITUTO MIXTO DE AYUDA SOCIAL PARA QUE DESAFECTE, SEGREGUE Y DONE UN TERRENO DE SU PROPIEDAD A LA ASOCIACIÓN PRO-VIVIENDA CALLE LA ESTEFANA. (ANTERIORMENTE DENOMINADO: LEY DE AUTORIZACIÓN AL INSTITUTO MIXTO DE AYUDA SOCIAL PARA QUE DESAFECTE, SEGREGUE Y DONE UN TERRENO DE SU PROPIEDAD A LA ASOCIACIÓN PRO-VIVIENDA CALLE LA ESTEFANA).","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-09-04","2028-09-04","2024-09-25","178","SI","2026-04-14T05:17:28.435099"
"1390","24538","LEY PARA LA GESTIÓN MUNICIPAL DE ACERAS Y SISTEMAS URBANOS DE DRENAJE Y SANEAMIENTO, REFORMA LOS ARTÍCULOS 83, 83 BIS Y 84 INCISO D, DEL CÓDIGO MUNICIPAL","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-09-03","2028-09-03","2024-09-25","178","","2026-04-14T05:17:28.435099"
"1391","24537","REFORMA DEL ARTÍCULO 131 DE LA LEY 4179, LEY DE ASOCIACIONES COOPERATIVAS, DE 22 DE AGOSTO DE 1968, PARA INCORPORAR EL INSTITUTO JURÍDICO DEL ACTO COOPERATIVO. INICIALMENTE DENOMINADO: REFORMA AL ARTÍCULO 131 DE LA LEY DE ASOCIACIONES COOPERATIVAS, PARA INCORPORAR EL INSTITUTO JURÍDICO DEL ACTO COOPERATIVO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-09-03","2028-09-03","2024-09-24","177","SI","2026-04-14T05:42:04.212357"
"1392","24536","AUTORIZACIÓN A LA MUNICIPALIDAD DE TALAMANCA PARA QUE DONE UN TERRENO DE SU PROPIEDAD AL INSTITUTO NACIONAL DE APRENDIZAJE (INA). (ANTERIORMENTE DENOMINADO: ""LEY QUE AUTORIZA A LA MUNICIPALIDAD DE TALAMANCA A DONAR UN TERRENO DE SU PROPIEDAD AL INSTITUTO NACIONAL DE APRENDIZAJE"")","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-09-02","2028-09-02","2024-09-24","177","SI","2026-04-14T05:42:04.212357"
"1393","24535","LEY DE PRESUPUESTO ORDINARIO Y EXTRAORDINARIO DE LA REPÚBLICA PARA EL EJERCICIO ECONÓMICO 2025","PROCEDIMIENTO PRESUPUESTOS (ORDINARIOS, EXTRAORDINARIOS Y MODIFICACIONES)","2024-08-30","2028-08-30","2024-09-16","171","SI","2026-04-14T05:42:04.212357"
